tingkat setelah parent,parent,similarity
4,lumajang,"[('tulungagung', 0.797867476940155), ('bondowoso', 0.7976256608963013), ('ngawi', 0.7752412557601929), ('wonosobo', 0.7627776265144348), ('klakah', 0.7588847279548645), ('pasuruan', 0.7550947666168213), ('pacitan', 0.753171980381012), ('balung', 0.7526387572288513), ('purwodadi', 0.7525572776794434), ('situbondo', 0.7521787881851196)]"
4,situbondo,"[('bondowoso', 0.8068632483482361), ('sragen', 0.7846422791481018), ('probolinggo', 0.7833695411682129), ('pasuruan', 0.7735778093338013), ('ngawi', 0.7669181227684021), ('bojonegoro', 0.7564153075218201), ('lumajang', 0.7521789073944092), ('trenggalek', 0.7473762035369873), ('pamekasan', 0.7399232983589172), ('tulungagung', 0.7392536997795105)]"
4,bondowoso,"[('situbondo', 0.8068633675575256), ('lumajang', 0.7976257801055908), ('tulungagung', 0.7959675192832947), ('pasuruan', 0.7884414792060852), ('sragen', 0.7742831707000732), ('bojonegoro', 0.7686528563499451), ('ngawi', 0.7640535235404968), ('sampang', 0.7639665603637695), ('magetan', 0.7531639337539673), ('nganjuk', 0.7524126768112183)]"
4,pasuruan,"[('bojonegoro', 0.8285968899726868), ('mojokerto', 0.809938371181488), ('tuban', 0.8065728545188904), ('bondowoso', 0.7884414792060852), ('probolinggo', 0.7849997878074646), ('bangil', 0.7813560962677002), ('tulungagung', 0.7769542932510376), ('ngawi', 0.7757515907287598), ('situbondo', 0.7735778093338013), ('sragen', 0.7733219861984253)]"
4,bojonegoro,"[('pasuruan', 0.828596830368042), ('lamongan', 0.8119659423828125), ('ngawi', 0.7927670478820801), ('tulungagung', 0.7848514914512634), ('blitar', 0.7735556364059448), ('nganjuk', 0.7721989154815674), ('sragen', 0.7687162160873413), ('bondowoso', 0.7686527967453003), ('rembang', 0.7607374787330627), ('tuban', 0.7564595341682434)]"
4,madiun,"[('mojokerto', 0.7328988313674927), ('magelang', 0.7303693294525146), ('blitar', 0.7289074063301086), ('semarang', 0.7243847846984863), ('pasuruan', 0.7180318832397461), ('jombang', 0.7109017968177795), ('jember', 0.7049100399017334), ('kediri', 0.7018264532089233), ('cilacap', 0.6916697025299072), ('ngawi', 0.6870993971824646)]"
4,malang,"[('surabaya', 0.724402129650116), ('kediri', 0.7242322564125061), ('semarang', 0.720335066318512), ('blitar', 0.6941945552825928), ('bandung', 0.6888079643249512), ('jember', 0.6851326823234558), ('mojokerto', 0.6767305135726929), ('probolinggo', 0.6701105237007141), ('madiun', 0.6524861454963684), ('magelang', 0.6356691122055054)]"
4,bandung,"[('bogor', 0.7604233622550964), ('malang', 0.688808023929596), ('tasikmalaya', 0.6824036836624146), ('cimahi', 0.6755126714706421), ('purwakarta', 0.6576993465423584), ('cianjur', 0.6559134721755981), ('sukabumi', 0.6496258974075317), ('surabaya', 0.6485385298728943), ('jakarta', 0.6456542611122131), ('semarang', 0.6368221044540405)]"
4,sukabumi,"[('cianjur', 0.7903582453727722), ('tasikmalaya', 0.7710089683532715), ('bogor', 0.7495936155319214), ('garut', 0.7396083474159241), ('purwakarta', 0.7260526418685913), ('majalaya', 0.7102686166763306), ('cibadak', 0.7003998756408691), ('cimahi', 0.6956406831741333), ('cipanas', 0.6795938014984131), ('cisarua', 0.6728577017784119)]"
4,bekasi,"[('ciputat', 0.750861406326294), ('depok', 0.75013267993927), ('bogor', 0.7307212352752686), ('tangerang', 0.7194622755050659), ('cikarang', 0.6976995468139648), ('karawang', 0.6808739900588989), ('cakung', 0.6527759432792664), ('cileungsi', 0.6468222141265869), ('cibubur', 0.6369040608406067), ('pamulang', 0.6348360180854797)]"
4,cianjur,"[('garut', 0.8320609331130981), ('sukabumi', 0.7903581857681274), ('tasikmalaya', 0.7845208644866943), ('purwakarta', 0.7728084921836853), ('ciamis', 0.7714739441871643), ('sumedang', 0.7637450695037842), ('majalengka', 0.7511988878250122), ('majalaya', 0.7280388474464417), ('sukapura', 0.7207364439964294), ('bogor', 0.7137830853462219)]"
4,depok,"[('bekasi', 0.7501325607299805), ('bogor', 0.6908438205718994), ('cimahi', 0.6578271389007568), ('tangerang', 0.6321688890457153), ('cilegon', 0.631739616394043), ('bandung', 0.6315338611602783), ('ciputat', 0.6275485157966614), ('tegal', 0.595329999923706), ('tasikmalaya', 0.589453935623169), ('cileungsi', 0.5847452282905579)]"
4,cimahi,"[('tasikmalaya', 0.7298651337623596), ('sukabumi', 0.6956406831741333), ('bandung', 0.6755127310752869), ('batujajar', 0.6710490584373474), ('purwakarta', 0.6675536632537842), ('bogor', 0.6668136715888977), ('magelang', 0.6619254350662231), ('depok', 0.6578271985054016), ('soreang', 0.6571242809295654), ('dayeuhkolot', 0.6538770198822021)]"
4,karawang,"[('purwakarta', 0.7299839854240417), ('subang', 0.724094569683075), ('garut', 0.7088522911071777), ('cianjur', 0.7060446739196777), ('bekasi', 0.6808741092681885), ('tasikmalaya', 0.6708128452301025), ('bogor', 0.6627344489097595), ('ciamis', 0.6591928601264954), ('majalengka', 0.6561384201049805), ('indramayu', 0.6521814465522766)]"
4,garut,"[('cianjur', 0.8320610523223877), ('tasikmalaya', 0.7935009598731995), ('ciamis', 0.7789149284362793), ('majalengka', 0.7565197348594666), ('sumedang', 0.7427525520324707), ('indramayu', 0.740864634513855), ('purwakarta', 0.7408191561698914), ('sukabumi', 0.7396082878112793), ('pangandaran', 0.7150905132293701), ('subang', 0.7105082273483276)]"
4,tasikmalaya,"[('garut', 0.7935009002685547), ('purwakarta', 0.7895569801330566), ('cianjur', 0.7845209240913391), ('sukabumi', 0.7710090279579163), ('ciamis', 0.7674336433410645), ('majalengka', 0.7401385307312012), ('cimahi', 0.7298651933670044), ('sukapura', 0.7002620100975037), ('pangandaran', 0.6973034143447876), ('sumedang', 0.6970751285552979)]"
4,purwakarta,"[('tasikmalaya', 0.7895569801330566), ('cianjur', 0.7728085517883301), ('padalarang', 0.758759081363678), ('majalengka', 0.7518791556358337), ('garut', 0.7408190965652466), ('cibatu', 0.7382585406303406), ('cicalengka', 0.7330455780029297), ('karawang', 0.7299838066101074), ('sukabumi', 0.7260526418685913), ('ciamis', 0.7211009860038757)]"
4,surabaya,"[('semarang', 0.7880793809890747), ('malang', 0.724402129650116), ('jakarta', 0.6788262128829956), ('madiun', 0.6739820837974548), ('bandung', 0.6485385894775391), ('yogyakarta', 0.6419416666030884), ('makassar', 0.6408708691596985), ('palembang', 0.6329646706581116), ('surakarta', 0.6244343519210815), ('jember', 0.6240251064300537)]"
4,kediri,"[('mojokerto', 0.7604965567588806), ('pasuruan', 0.7587558031082153), ('blitar', 0.7578975558280945), ('probolinggo', 0.7322205305099487), ('malang', 0.7242321372032166), ('bojonegoro', 0.7185395359992981), ('lamongan', 0.7119742631912231), ('singosari', 0.7077071666717529), ('tulungagung', 0.7048220038414001), ('madiun', 0.7018263339996338)]"
4,semarang,"[('surabaya', 0.7880793213844299), ('magelang', 0.7497220039367676), ('yogyakarta', 0.7460446357727051), ('pekalongan', 0.7401672005653381), ('surakarta', 0.7265726327896118), ('madiun', 0.7243849039077759), ('tegal', 0.7242745757102966), ('malang', 0.720335066318512), ('salatiga', 0.718439519405365), ('purwokerto', 0.7121427059173584)]"
4,blitar,"[('bojonegoro', 0.7735555768013), ('kediri', 0.7578975558280945), ('tulungagung', 0.7432873845100403), ('mojokerto', 0.7379642724990845), ('probolinggo', 0.7341976165771484), ('pasuruan', 0.7308999300003052), ('madiun', 0.7289072275161743), ('trenggalek', 0.7249042987823486), ('sragen', 0.7234084010124207), ('ngawi', 0.7109809517860413)]"
4,bandung,"[('bogor', 0.7604233622550964), ('malang', 0.688808023929596), ('tasikmalaya', 0.6824036836624146), ('cimahi', 0.6755126714706421), ('purwakarta', 0.6576993465423584), ('cianjur', 0.6559134721755981), ('sukabumi', 0.6496258974075317), ('surabaya', 0.6485385298728943), ('jakarta', 0.6456542611122131), ('semarang', 0.6368221044540405)]"
4,jember,"[('probolinggo', 0.7383838295936584), ('jombang', 0.7361063361167908), ('banyuwangi', 0.7293094396591187), ('lumajang', 0.7280812859535217), ('situbondo', 0.7233957052230835), ('bondowoso', 0.7222008109092712), ('pasuruan', 0.7121522426605225), ('bojonegoro', 0.7067436575889587), ('madiun', 0.7049099802970886), ('malang', 0.685132622718811)]"
4,mojokerto,"[('pasuruan', 0.8099384307861328), ('sidoarjo', 0.7907181978225708), ('probolinggo', 0.7726948857307434), ('kediri', 0.7604966163635254), ('bojonegoro', 0.7471256256103516), ('tuban', 0.7409645915031433), ('ngawi', 0.7407353520393372), ('blitar', 0.7379642128944397), ('krian', 0.7376633286476135), ('mojosari', 0.7375309467315674)]"
4,probolinggo,"[('pasuruan', 0.7849997282028198), ('tulungagung', 0.783811092376709), ('situbondo', 0.7833696007728577), ('mojokerto', 0.7726949453353882), ('kraksaan', 0.7673972249031067), ('paiton', 0.7624169588088989), ('bondowoso', 0.7504425048828125), ('bojonegoro', 0.745444655418396), ('jember', 0.7383837699890137), ('pamekasan', 0.7380563020706177)]"
4,madiun,"[('mojokerto', 0.7328988313674927), ('magelang', 0.7303693294525146), ('blitar', 0.7289074063301086), ('semarang', 0.7243847846984863), ('pasuruan', 0.7180318832397461), ('jombang', 0.7109017968177795), ('jember', 0.7049100399017334), ('kediri', 0.7018264532089233), ('cilacap', 0.6916697025299072), ('ngawi', 0.6870993971824646)]"
4,magelang,"[('temanggung', 0.7698609828948975), ('klaten', 0.7642682790756226), ('purworejo', 0.760752260684967), ('semarang', 0.7497219443321228), ('sragen', 0.7440623044967651), ('wonogiri', 0.7381899952888489), ('madiun', 0.7303692698478699), ('purbalingga', 0.7274575233459473), ('salatiga', 0.7232396602630615), ('wonosobo', 0.7207026481628418)]"
4,garut,"[('cianjur', 0.8320610523223877), ('tasikmalaya', 0.7935009598731995), ('ciamis', 0.7789149284362793), ('majalengka', 0.7565197348594666), ('sumedang', 0.7427525520324707), ('indramayu', 0.740864634513855), ('purwakarta', 0.7408191561698914), ('sukabumi', 0.7396082878112793), ('pangandaran', 0.7150905132293701), ('subang', 0.7105082273483276)]"
4,purwakarta,"[('tasikmalaya', 0.7895569801330566), ('cianjur', 0.7728085517883301), ('padalarang', 0.758759081363678), ('majalengka', 0.7518791556358337), ('garut', 0.7408190965652466), ('cibatu', 0.7382585406303406), ('cicalengka', 0.7330455780029297), ('karawang', 0.7299838066101074), ('sukabumi', 0.7260526418685913), ('ciamis', 0.7211009860038757)]"
4,cianjur,"[('garut', 0.8320609331130981), ('sukabumi', 0.7903581857681274), ('tasikmalaya', 0.7845208644866943), ('purwakarta', 0.7728084921836853), ('ciamis', 0.7714739441871643), ('sumedang', 0.7637450695037842), ('majalengka', 0.7511988878250122), ('majalaya', 0.7280388474464417), ('sukapura', 0.7207364439964294), ('bogor', 0.7137830853462219)]"
4,sukabumi,"[('cianjur', 0.7903582453727722), ('tasikmalaya', 0.7710089683532715), ('bogor', 0.7495936155319214), ('garut', 0.7396083474159241), ('purwakarta', 0.7260526418685913), ('majalaya', 0.7102686166763306), ('cibadak', 0.7003998756408691), ('cimahi', 0.6956406831741333), ('cipanas', 0.6795938014984131), ('cisarua', 0.6728577017784119)]"
4,ciamis,"[('majalengka', 0.8049876093864441), ('sumedang', 0.7965167164802551), ('sukapura', 0.7874323725700378), ('garut', 0.7789149284362793), ('cianjur', 0.7714740037918091), ('tasikmalaya', 0.7674336433410645), ('pangandaran', 0.7270550727844238), ('purwakarta', 0.7211009860038757), ('cipaku', 0.7144802808761597), ('jatiwangi', 0.7130094170570374)]"
4,majalengka,"[('ciamis', 0.8049876689910889), ('sumedang', 0.768702507019043), ('sukapura', 0.75819993019104), ('garut', 0.7565199136734009), ('purwakarta', 0.7518791556358337), ('cianjur', 0.7511990070343018), ('jatiwangi', 0.7438076138496399), ('tasikmalaya', 0.7401386499404907), ('indramayu', 0.7382268309593201), ('subang', 0.7217000126838684)]"
4,cimahi,"[('tasikmalaya', 0.7298651337623596), ('sukabumi', 0.6956406831741333), ('bandung', 0.6755127310752869), ('batujajar', 0.6710490584373474), ('purwakarta', 0.6675536632537842), ('bogor', 0.6668136715888977), ('magelang', 0.6619254350662231), ('depok', 0.6578271985054016), ('soreang', 0.6571242809295654), ('dayeuhkolot', 0.6538770198822021)]"
4,sukapura,"[('ciamis', 0.7874323129653931), ('limbangan', 0.7831577062606812), ('cipaku', 0.7800838351249695), ('manonjaya', 0.7754397392272949), ('majalengka', 0.75819993019104), ('panjalu', 0.7535037398338318), ('bagelen', 0.7466704249382019), ('sumedang', 0.7446057200431824), ('dayeuhkolot', 0.7431269884109497), ('parakanmuncang', 0.7404012680053711)]"
4,pangandaran,"[('cijulang', 0.7654450535774231), ('ciamis', 0.727055013179779), ('majalaya', 0.7209861874580383), ('indramayu', 0.719784677028656), ('garut', 0.7150906324386597), ('tasikmalaya', 0.6973034143447876), ('cipeundeuy', 0.6961284875869751), ('kalipucang', 0.6959890723228455), ('dawuan', 0.6957814693450928), ('bondowoso', 0.6917915344238281)]"
4,sumedang,"[('ciamis', 0.7965167760848999), ('majalengka', 0.7687025666236877), ('cianjur', 0.7637450695037842), ('sukapura', 0.7446057796478271), ('galuh', 0.743216335773468), ('garut', 0.7427525520324707), ('tasikmalaya', 0.6970751285552979), ('subang', 0.6935939192771912), ('purwakarta', 0.6797478795051575), ('parakanmuncang', 0.6582645177841187)]"
4,tasikmalaya,"[('garut', 0.7935009002685547), ('purwakarta', 0.7895569801330566), ('cianjur', 0.7845209240913391), ('sukabumi', 0.7710090279579163), ('ciamis', 0.7674336433410645), ('majalengka', 0.7401385307312012), ('cimahi', 0.7298651933670044), ('sukapura', 0.7002620100975037), ('pangandaran', 0.6973034143447876), ('sumedang', 0.6970751285552979)]"
4,sukabumi,"[('cianjur', 0.7903582453727722), ('tasikmalaya', 0.7710089683532715), ('bogor', 0.7495936155319214), ('garut', 0.7396083474159241), ('purwakarta', 0.7260526418685913), ('majalaya', 0.7102686166763306), ('cibadak', 0.7003998756408691), ('cimahi', 0.6956406831741333), ('cipanas', 0.6795938014984131), ('cisarua', 0.6728577017784119)]"
4,bandung,"[('bogor', 0.7604233622550964), ('malang', 0.688808023929596), ('tasikmalaya', 0.6824036836624146), ('cimahi', 0.6755126714706421), ('purwakarta', 0.6576993465423584), ('cianjur', 0.6559134721755981), ('sukabumi', 0.6496258974075317), ('surabaya', 0.6485385298728943), ('jakarta', 0.6456542611122131), ('semarang', 0.6368221044540405)]"
4,batujajar,"[('pusdikpassus', 0.7590444684028625), ('andir', 0.7049840688705444), ('secaba', 0.6833440065383911), ('ciluar', 0.6807426810264587), ('dayeuhkolot', 0.6799519658088684), ('pusdiklatpassus', 0.6792061924934387), ('lembang', 0.6753493547439575), ('cimahi', 0.6710490584373474), ('pusdik', 0.6668065786361694), ('cilodong', 0.662203311920166)]"
4,purwakarta,"[('tasikmalaya', 0.7895569801330566), ('cianjur', 0.7728085517883301), ('padalarang', 0.758759081363678), ('majalengka', 0.7518791556358337), ('garut', 0.7408190965652466), ('cibatu', 0.7382585406303406), ('cicalengka', 0.7330455780029297), ('karawang', 0.7299838066101074), ('sukabumi', 0.7260526418685913), ('ciamis', 0.7211009860038757)]"
4,bogor,"[('bandung', 0.7604232430458069), ('sukabumi', 0.7495936155319214), ('bekasi', 0.730721116065979), ('cianjur', 0.7137830853462219), ('depok', 0.6908438801765442), ('cimahi', 0.6668136715888977), ('karawang', 0.6627344489097595), ('garut', 0.6618160009384155), ('tasikmalaya', 0.6616714000701904), ('purwakarta', 0.6609673500061035)]"
4,magelang,"[('temanggung', 0.7698609828948975), ('klaten', 0.7642682790756226), ('purworejo', 0.760752260684967), ('semarang', 0.7497219443321228), ('sragen', 0.7440623044967651), ('wonogiri', 0.7381899952888489), ('madiun', 0.7303692698478699), ('purbalingga', 0.7274575233459473), ('salatiga', 0.7232396602630615), ('wonosobo', 0.7207026481628418)]"
4,depok,"[('bekasi', 0.7501325607299805), ('bogor', 0.6908438205718994), ('cimahi', 0.6578271389007568), ('tangerang', 0.6321688890457153), ('cilegon', 0.631739616394043), ('bandung', 0.6315338611602783), ('ciputat', 0.6275485157966614), ('tegal', 0.595329999923706), ('tasikmalaya', 0.589453935623169), ('cileungsi', 0.5847452282905579)]"
4,soreang,"[('dayeuhkolot', 0.8041713833808899), ('majalaya', 0.7984271049499512), ('cibiru', 0.7628554105758667), ('cibeureum', 0.7614406943321228), ('kopo', 0.7550036311149597), ('cileunyi', 0.7545186281204224), ('ciwidey', 0.7471322417259216), ('caringin', 0.7457357048988342), ('ciawi', 0.7431323528289795), ('ujungberung', 0.7390627861022949)]"
4,dayeuhkolot,"[('majalaya', 0.8043935298919678), ('soreang', 0.8041713833808899), ('ujungberung', 0.7903868556022644), ('cibiru', 0.7821775674819946), ('cibeureum', 0.7812718749046326), ('jatiwangi', 0.7787691354751587), ('leuwiliang', 0.7579193711280823), ('baleendah', 0.756714940071106), ('leles', 0.7554071545600891), ('cijeruk', 0.752529501914978)]"
4,tasikmalaya,"[('garut', 0.7935009002685547), ('purwakarta', 0.7895569801330566), ('cianjur', 0.7845209240913391), ('sukabumi', 0.7710090279579163), ('ciamis', 0.7674336433410645), ('majalengka', 0.7401385307312012), ('cimahi', 0.7298651933670044), ('sukapura', 0.7002620100975037), ('pangandaran', 0.6973034143447876), ('sumedang', 0.6970751285552979)]"
4,cianjur,"[('garut', 0.8320609331130981), ('sukabumi', 0.7903581857681274), ('tasikmalaya', 0.7845208644866943), ('purwakarta', 0.7728084921836853), ('ciamis', 0.7714739441871643), ('sumedang', 0.7637450695037842), ('majalengka', 0.7511988878250122), ('majalaya', 0.7280388474464417), ('sukapura', 0.7207364439964294), ('bogor', 0.7137830853462219)]"
4,padalarang,"[('cicalengka', 0.8727272152900696), ('cibatu', 0.8339693546295166), ('kiaracondong', 0.7987606525421143), ('cileunyi', 0.7683538198471069), ('purwakarta', 0.758759081363678), ('ciawi', 0.7570642232894897), ('cikampek', 0.7556706070899963), ('majalaya', 0.7393035888671875), ('cikudapateuh', 0.7386800646781921), ('ckp', 0.7334086894989014)]"
4,majalengka,"[('ciamis', 0.8049876689910889), ('sumedang', 0.768702507019043), ('sukapura', 0.75819993019104), ('garut', 0.7565199136734009), ('purwakarta', 0.7518791556358337), ('cianjur', 0.7511990070343018), ('jatiwangi', 0.7438076138496399), ('tasikmalaya', 0.7401386499404907), ('indramayu', 0.7382268309593201), ('subang', 0.7217000126838684)]"
4,garut,"[('cianjur', 0.8320610523223877), ('tasikmalaya', 0.7935009598731995), ('ciamis', 0.7789149284362793), ('majalengka', 0.7565197348594666), ('sumedang', 0.7427525520324707), ('indramayu', 0.740864634513855), ('purwakarta', 0.7408191561698914), ('sukabumi', 0.7396082878112793), ('pangandaran', 0.7150905132293701), ('subang', 0.7105082273483276)]"
4,cibatu,"[('cicalengka', 0.8812700510025024), ('pwk', 0.8536348938941956), ('padalarang', 0.8339694142341614), ('ckp', 0.8209335803985596), ('kiaracondong', 0.7816216945648193), ('walahar', 0.7613694667816162), ('cipeundeuy', 0.7600112557411194), ('purwakarta', 0.7382584810256958), ('simandra', 0.7361516952514648), ('tanahabang', 0.7325610518455505)]"
4,cicalengka,"[('cibatu', 0.8812698125839233), ('padalarang', 0.8727271556854248), ('kiaracondong', 0.8169721364974976), ('pwk', 0.8092472553253174), ('ckp', 0.7688347697257996), ('ccl', 0.7619588971138), ('cipeundeuy', 0.7508634328842163), ('walahar', 0.7423385381698608), ('cikudapateuh', 0.7406664490699768), ('kac', 0.7390360832214355)]"
4,karawang,"[('purwakarta', 0.7299839854240417), ('subang', 0.724094569683075), ('garut', 0.7088522911071777), ('cianjur', 0.7060446739196777), ('bekasi', 0.6808741092681885), ('tasikmalaya', 0.6708128452301025), ('bogor', 0.6627344489097595), ('ciamis', 0.6591928601264954), ('majalengka', 0.6561384201049805), ('indramayu', 0.6521814465522766)]"
4,sukabumi,"[('cianjur', 0.7903582453727722), ('tasikmalaya', 0.7710089683532715), ('bogor', 0.7495936155319214), ('garut', 0.7396083474159241), ('purwakarta', 0.7260526418685913), ('majalaya', 0.7102686166763306), ('cibadak', 0.7003998756408691), ('cimahi', 0.6956406831741333), ('cipanas', 0.6795938014984131), ('cisarua', 0.6728577017784119)]"
4,ciamis,"[('majalengka', 0.8049876093864441), ('sumedang', 0.7965167164802551), ('sukapura', 0.7874323725700378), ('garut', 0.7789149284362793), ('cianjur', 0.7714740037918091), ('tasikmalaya', 0.7674336433410645), ('pangandaran', 0.7270550727844238), ('purwakarta', 0.7211009860038757), ('cipaku', 0.7144802808761597), ('jatiwangi', 0.7130094170570374)]"
4,garut,"[('cianjur', 0.8320610523223877), ('tasikmalaya', 0.7935009598731995), ('ciamis', 0.7789149284362793), ('majalengka', 0.7565197348594666), ('sumedang', 0.7427525520324707), ('indramayu', 0.740864634513855), ('purwakarta', 0.7408191561698914), ('sukabumi', 0.7396082878112793), ('pangandaran', 0.7150905132293701), ('subang', 0.7105082273483276)]"
4,sukabumi,"[('cianjur', 0.7903582453727722), ('tasikmalaya', 0.7710089683532715), ('bogor', 0.7495936155319214), ('garut', 0.7396083474159241), ('purwakarta', 0.7260526418685913), ('majalaya', 0.7102686166763306), ('cibadak', 0.7003998756408691), ('cimahi', 0.6956406831741333), ('cipanas', 0.6795938014984131), ('cisarua', 0.6728577017784119)]"
4,tasikmalaya,"[('garut', 0.7935009002685547), ('purwakarta', 0.7895569801330566), ('cianjur', 0.7845209240913391), ('sukabumi', 0.7710090279579163), ('ciamis', 0.7674336433410645), ('majalengka', 0.7401385307312012), ('cimahi', 0.7298651933670044), ('sukapura', 0.7002620100975037), ('pangandaran', 0.6973034143447876), ('sumedang', 0.6970751285552979)]"
4,purwakarta,"[('tasikmalaya', 0.7895569801330566), ('cianjur', 0.7728085517883301), ('padalarang', 0.758759081363678), ('majalengka', 0.7518791556358337), ('garut', 0.7408190965652466), ('cibatu', 0.7382585406303406), ('cicalengka', 0.7330455780029297), ('karawang', 0.7299838066101074), ('sukabumi', 0.7260526418685913), ('ciamis', 0.7211009860038757)]"
4,ciamis,"[('majalengka', 0.8049876093864441), ('sumedang', 0.7965167164802551), ('sukapura', 0.7874323725700378), ('garut', 0.7789149284362793), ('cianjur', 0.7714740037918091), ('tasikmalaya', 0.7674336433410645), ('pangandaran', 0.7270550727844238), ('purwakarta', 0.7211009860038757), ('cipaku', 0.7144802808761597), ('jatiwangi', 0.7130094170570374)]"
4,sumedang,"[('ciamis', 0.7965167760848999), ('majalengka', 0.7687025666236877), ('cianjur', 0.7637450695037842), ('sukapura', 0.7446057796478271), ('galuh', 0.743216335773468), ('garut', 0.7427525520324707), ('tasikmalaya', 0.6970751285552979), ('subang', 0.6935939192771912), ('purwakarta', 0.6797478795051575), ('parakanmuncang', 0.6582645177841187)]"
4,majalengka,"[('ciamis', 0.8049876689910889), ('sumedang', 0.768702507019043), ('sukapura', 0.75819993019104), ('garut', 0.7565199136734009), ('purwakarta', 0.7518791556358337), ('cianjur', 0.7511990070343018), ('jatiwangi', 0.7438076138496399), ('tasikmalaya', 0.7401386499404907), ('indramayu', 0.7382268309593201), ('subang', 0.7217000126838684)]"
4,majalaya,"[('ciawi', 0.8575986623764038), ('cibadak', 0.8438563346862793), ('leuwiliang', 0.8201900720596313), ('ciranjang', 0.8200011849403381), ('tanjungsari', 0.8187993764877319), ('cibeureum', 0.8182746171951294), ('caringin', 0.8171581625938416), ('sukatani', 0.8170442581176758), ('ciherang', 0.8111251592636108), ('sukasari', 0.8098744750022888)]"
4,sukapura,"[('ciamis', 0.7874323129653931), ('limbangan', 0.7831577062606812), ('cipaku', 0.7800838351249695), ('manonjaya', 0.7754397392272949), ('majalengka', 0.75819993019104), ('panjalu', 0.7535037398338318), ('bagelen', 0.7466704249382019), ('sumedang', 0.7446057200431824), ('dayeuhkolot', 0.7431269884109497), ('parakanmuncang', 0.7404012680053711)]"
4,bogor,"[('bandung', 0.7604232430458069), ('sukabumi', 0.7495936155319214), ('bekasi', 0.730721116065979), ('cianjur', 0.7137830853462219), ('depok', 0.6908438801765442), ('cimahi', 0.6668136715888977), ('karawang', 0.6627344489097595), ('garut', 0.6618160009384155), ('tasikmalaya', 0.6616714000701904), ('purwakarta', 0.6609673500061035)]"
4,cianjur,"[('garut', 0.8320609331130981), ('sukabumi', 0.7903581857681274), ('tasikmalaya', 0.7845208644866943), ('purwakarta', 0.7728084921836853), ('ciamis', 0.7714739441871643), ('sumedang', 0.7637450695037842), ('majalengka', 0.7511988878250122), ('majalaya', 0.7280388474464417), ('sukapura', 0.7207364439964294), ('bogor', 0.7137830853462219)]"
4,tasikmalaya,"[('garut', 0.7935009002685547), ('purwakarta', 0.7895569801330566), ('cianjur', 0.7845209240913391), ('sukabumi', 0.7710090279579163), ('ciamis', 0.7674336433410645), ('majalengka', 0.7401385307312012), ('cimahi', 0.7298651933670044), ('sukapura', 0.7002620100975037), ('pangandaran', 0.6973034143447876), ('sumedang', 0.6970751285552979)]"
4,bogor,"[('bandung', 0.7604232430458069), ('sukabumi', 0.7495936155319214), ('bekasi', 0.730721116065979), ('cianjur', 0.7137830853462219), ('depok', 0.6908438801765442), ('cimahi', 0.6668136715888977), ('karawang', 0.6627344489097595), ('garut', 0.6618160009384155), ('tasikmalaya', 0.6616714000701904), ('purwakarta', 0.6609673500061035)]"
4,garut,"[('cianjur', 0.8320610523223877), ('tasikmalaya', 0.7935009598731995), ('ciamis', 0.7789149284362793), ('majalengka', 0.7565197348594666), ('sumedang', 0.7427525520324707), ('indramayu', 0.740864634513855), ('purwakarta', 0.7408191561698914), ('sukabumi', 0.7396082878112793), ('pangandaran', 0.7150905132293701), ('subang', 0.7105082273483276)]"
4,purwakarta,"[('tasikmalaya', 0.7895569801330566), ('cianjur', 0.7728085517883301), ('padalarang', 0.758759081363678), ('majalengka', 0.7518791556358337), ('garut', 0.7408190965652466), ('cibatu', 0.7382585406303406), ('cicalengka', 0.7330455780029297), ('karawang', 0.7299838066101074), ('sukabumi', 0.7260526418685913), ('ciamis', 0.7211009860038757)]"
4,majalaya,"[('ciawi', 0.8575986623764038), ('cibadak', 0.8438563346862793), ('leuwiliang', 0.8201900720596313), ('ciranjang', 0.8200011849403381), ('tanjungsari', 0.8187993764877319), ('cibeureum', 0.8182746171951294), ('caringin', 0.8171581625938416), ('sukatani', 0.8170442581176758), ('ciherang', 0.8111251592636108), ('sukasari', 0.8098744750022888)]"
4,cibadak,"[('cisarua', 0.8477288484573364), ('cisaat', 0.8448172807693481), ('majalaya', 0.8438565135002136), ('karangtengah', 0.8423016667366028), ('caringin', 0.8391692638397217), ('pabuaran', 0.837372899055481), ('cibeber', 0.8366522192955017), ('tanjungsari', 0.8360939621925354), ('ciawi', 0.8359418511390686), ('sukamulya', 0.8337668180465698)]"
4,cimahi,"[('tasikmalaya', 0.7298651337623596), ('sukabumi', 0.6956406831741333), ('bandung', 0.6755127310752869), ('batujajar', 0.6710490584373474), ('purwakarta', 0.6675536632537842), ('bogor', 0.6668136715888977), ('magelang', 0.6619254350662231), ('depok', 0.6578271985054016), ('soreang', 0.6571242809295654), ('dayeuhkolot', 0.6538770198822021)]"
4,cipanas,"[('cisarua', 0.8183692097663879), ('cibadak', 0.7988796234130859), ('caringin', 0.7949394583702087), ('ciranjang', 0.7836423516273499), ('jonggol', 0.7814673781394958), ('ciampea', 0.7807092666625977), ('leuwiliang', 0.7727663516998291), ('majalaya', 0.7699674367904663), ('ciawi', 0.7684488892555237), ('cicurug', 0.7678875923156738)]"
