tingkat setelah parent,parent,similarity
3,thailand,"[('myanmar', 0.7337135672569275), ('laos', 0.7331922650337219), ('kamboja', 0.6974286437034607), ('bangkok', 0.6947374939918518), ('malaysia', 0.6609722375869751), ('thai', 0.6573943495750427), ('vietnam', 0.6490377187728882), ('singapura', 0.6388598084449768), ('burma', 0.632718026638031), ('muangthai', 0.6274892091751099)]"
3,terengganu,"[('kelantan', 0.8294969201087952), ('pahang', 0.8227101564407349), ('kedah', 0.8125209212303162), ('selangor', 0.805853545665741), ('perlis', 0.7830736041069031), ('johor', 0.7628318071365356), ('melaka', 0.7347067594528198), ('segamat', 0.7319091558456421), ('kangsar', 0.7300922870635986), ('belait', 0.7246780395507812)]"
3,kedah,"[('kelantan', 0.8569527268409729), ('pahang', 0.8549264669418335), ('perlis', 0.8391343355178833), ('selangor', 0.8171015381813049), ('terengganu', 0.8125209808349609), ('johor', 0.7930154204368591), ('melaka', 0.7511139512062073), ('segamat', 0.7285884618759155), ('muar', 0.7018290758132935), ('ipoh', 0.6879590153694153)]"
3,surakarta,"[('yogyakarta', 0.8291754722595215), ('semarang', 0.7265726327896118), ('salatiga', 0.6889052391052246), ('pekalongan', 0.6621844172477722), ('magelang', 0.6536304950714111), ('madiun', 0.6431910395622253), ('jogjakarta', 0.6431556940078735), ('mataram', 0.6430928707122803), ('kraton', 0.6309205293655396), ('mangkunegaran', 0.6308548450469971)]"
3,semarang,"[('surabaya', 0.7880793213844299), ('magelang', 0.7497219443321228), ('yogyakarta', 0.7460446357727051), ('pekalongan', 0.7401672005653381), ('surakarta', 0.7265726327896118), ('madiun', 0.7243847846984863), ('tegal', 0.7242745161056519), ('malang', 0.720335066318512), ('salatiga', 0.7184394598007202), ('purwokerto', 0.7121427059173584)]"
3,jogjakarta,"[('yogya', 0.7407947182655334), ('jogja', 0.7255638241767883), ('yogyakarta', 0.7178210616111755), ('jogyakarta', 0.7072043418884277), ('yogjakarta', 0.690322756767273), ('kridosono', 0.6626003384590149), ('kaliurang', 0.6512535810470581), ('surakarta', 0.6431556940078735), ('jogya', 0.6384562849998474), ('jatinangor', 0.6178600788116455)]"
3,yogya,"[('jogjakarta', 0.7407947182655334), ('jogja', 0.7282152771949768), ('malioboro', 0.6998417377471924), ('yogyakarta', 0.6863095164299011), ('beteng', 0.6326901316642761), ('kaliurang', 0.6291726231575012), ('jogya', 0.6246381402015686), ('pandanaran', 0.6227103471755981), ('griya', 0.6184660792350769), ('kotagede', 0.6158148050308228)]"
3,jogja,"[('yogya', 0.7282151579856873), ('jogjakarta', 0.7255638241767883), ('malioboro', 0.6782422661781311), ('yogyakarta', 0.6523116827011108), ('jogya', 0.6322392225265503), ('plasa', 0.6030609607696533), ('skj', 0.5961465835571289), ('greenmapper', 0.5915966033935547), ('semarang', 0.5844160318374634), ('griya', 0.5825328826904297)]"
3,surabaya,"[('semarang', 0.7880793213844299), ('malang', 0.7244021892547607), ('jakarta', 0.6788262128829956), ('madiun', 0.6739822030067444), ('bandung', 0.6485385298728943), ('yogyakarta', 0.6419416666030884), ('makassar', 0.6408708095550537), ('palembang', 0.6329647898674011), ('surakarta', 0.6244344711303711), ('jember', 0.6240251064300537)]"
3,diy,"[('jateng', 0.7414354681968689), ('jatim', 0.7029120922088623), ('sumbar', 0.6620140671730042), ('jabar', 0.655684769153595), ('kalsel', 0.6375242471694946), ('yogyakarta', 0.6355193257331848), ('ntb', 0.6289822459220886), ('sulsel', 0.5998983979225159), ('propinsi', 0.5967091917991638), ('pemda', 0.5952035188674927)]"
3,bandung,"[('bogor', 0.7604233026504517), ('malang', 0.688808023929596), ('tasikmalaya', 0.6824037432670593), ('cimahi', 0.6755126714706421), ('purwakarta', 0.6576993465423584), ('cianjur', 0.6559135317802429), ('sukabumi', 0.6496258974075317), ('surabaya', 0.6485385298728943), ('jakarta', 0.6456542611122131), ('semarang', 0.6368222236633301)]"
3,magelang,"[('temanggung', 0.7698610424995422), ('klaten', 0.7642683386802673), ('purworejo', 0.760752260684967), ('semarang', 0.7497219443321228), ('sragen', 0.7440623044967651), ('wonogiri', 0.7381899952888489), ('madiun', 0.7303692698478699), ('purbalingga', 0.7274575233459473), ('salatiga', 0.7232397198677063), ('wonosobo', 0.7207026481628418)]"
3,madiun,"[('mojokerto', 0.7328988313674927), ('magelang', 0.7303693294525146), ('blitar', 0.7289073467254639), ('semarang', 0.7243849039077759), ('pasuruan', 0.7180318832397461), ('jombang', 0.7109017372131348), ('jember', 0.7049100995063782), ('kediri', 0.7018264532089233), ('cilacap', 0.6916696429252625), ('ngawi', 0.6870994567871094)]"
3,tiongkok,"[('cina', 0.7772679328918457), ('taiwan', 0.7136415243148804), ('china', 0.7043383717536926), ('rrt', 0.6607980132102966), ('jepang', 0.6498857140541077), ('korea', 0.6343694925308228), ('qing', 0.6278963685035706), ('manchuria', 0.6221181750297546), ('vietnam', 0.6165829300880432), ('tibet', 0.606395423412323)]"
3,okinawa,"[('kyushu', 0.7190934419631958), ('ryukyu', 0.7172943949699402), ('hokkaido', 0.6624024510383606), ('naha', 0.6570937037467957), ('shikoku', 0.65047287940979), ('kagoshima', 0.6470655798912048), ('jepang', 0.6375840902328491), ('shuri', 0.6269822120666504), ('kyūshū', 0.6229188442230225), ('hiroshima', 0.6214593648910522)]"
3,inggris,"[('britania', 0.6998847126960754), ('prancis', 0.6724337935447693), ('skotlandia', 0.6564329266548157), ('spanyol', 0.6153474450111389), ('jepang', 0.6056619882583618), ('jerman', 0.564714789390564), ('irlandia', 0.5624580383300781), ('inggrisnya', 0.5471970438957214), ('swedia', 0.5420339107513428), ('rusia', 0.5296253561973572)]"
3,taiwan,"[('tiongkok', 0.7136414647102356), ('rrt', 0.7011376619338989), ('taipei', 0.6703959107398987), ('cina', 0.6527093052864075), ('china', 0.6383400559425354), ('singapura', 0.6294375658035278), ('shanghai', 0.6152402758598328), ('jepang', 0.6039366722106934), ('thailand', 0.6028193235397339), ('beijing', 0.6014961004257202)]"
3,rusia,"[('ukraina', 0.8141696453094482), ('belarus', 0.670097827911377), ('moskwa', 0.6700869798660278), ('polandia', 0.6509634852409363), ('soviet', 0.6464038491249084), ('bulgaria', 0.6461460590362549), ('moskow', 0.6411982178688049), ('mongolia', 0.621959924697876), ('finlandia', 0.618156373500824), ('jerman', 0.6149874329566956)]"
