tingkat setelah parent,parent,similarity
5,meski,"[('walaupun', 0.9423907995223999), ('meskipun', 0.9204537868499756), ('walau', 0.8891881704330444), ('kendati', 0.7586235404014587), ('namun', 0.7478144764900208), ('sekalipun', 0.7034392356872559), ('tapi', 0.6562373042106628), ('padahal', 0.6366620659828186), ('karena', 0.601770281791687), ('tetapi', 0.5953308343887329)]"
5,walau,"[('meski', 0.8891881108283997), ('walaupun', 0.8871186375617981), ('meskipun', 0.8308084607124329), ('kendati', 0.7962273955345154), ('sekalipun', 0.7355701327323914), ('biarpun', 0.661163866519928), ('namun', 0.6556862592697144), ('tapi', 0.6321763396263123), ('kendatipun', 0.6271967887878418), ('padahal', 0.6196807622909546)]"
5,namun,"[('tetapi', 0.893854558467865), ('tapi', 0.8680642247200012), ('meskipun', 0.8266369104385376), ('walaupun', 0.7748280763626099), ('meski', 0.747814416885376), ('sehingga', 0.7163537740707397), ('walau', 0.6556862592697144), ('bahkan', 0.649656355381012), ('maka', 0.6363634467124939), ('karena', 0.6300827860832214)]"
5,kendati,"[('walau', 0.7962272763252258), ('meski', 0.7586235404014587), ('walaupun', 0.7485863566398621), ('meskipun', 0.7267175912857056), ('sekalipun', 0.6959584355354309), ('kendatipun', 0.686587393283844), ('biarpun', 0.5945480465888977), ('padahal', 0.547285258769989), ('namun', 0.5421572923660278), ('kalaupun', 0.5070774555206299)]"
5,tetapi,"[('namun', 0.8938544988632202), ('tapi', 0.8644949197769165), ('meskipun', 0.6979385614395142), ('sehingga', 0.6778839230537415), ('maka', 0.6752519011497498), ('melainkan', 0.6665272116661072), ('walaupun', 0.6587032675743103), ('bagaimanapun', 0.6099457740783691), ('mungkin', 0.5973723530769348), ('meski', 0.5953308343887329)]"
5,sekalipun,"[('walau', 0.7355701923370361), ('walaupun', 0.7218368053436279), ('meski', 0.7034392356872559), ('kendati', 0.6959583163261414), ('meskipun', 0.6918760538101196), ('padahal', 0.6054440140724182), ('biarpun', 0.6052065491676331), ('bahkan', 0.5788463950157166), ('memang', 0.576169490814209), ('namun', 0.5608784556388855)]"
5,tapi,"[('namun', 0.8680643439292908), ('tetapi', 0.864494800567627), ('meskipun', 0.6835007071495056), ('walaupun', 0.6642646193504333), ('meski', 0.6562373042106628), ('padahal', 0.6481873989105225), ('walau', 0.6321762800216675), ('apalagi', 0.6315833926200867), ('bahkan', 0.6304008960723877), ('bagaimanapun', 0.6229403018951416)]"
5,karena,"[('sebab', 0.7499040961265564), ('sehingga', 0.7448127269744873), ('dikarenakan', 0.7197169065475464), ('lantaran', 0.6680543422698975), ('karenanya', 0.6645912528038025), ('meskipun', 0.6620283722877502), ('jika', 0.6501315236091614), ('justru', 0.6320558190345764), ('namun', 0.6300827860832214), ('apabila', 0.6280331611633301)]"
5,sehingga,"[('maka', 0.7951491475105286), ('karena', 0.7448126077651978), ('agar', 0.736370861530304), ('supaya', 0.7284421920776367), ('namun', 0.7163538336753845), ('akibatnya', 0.6779147386550903), ('tetapi', 0.6778839826583862), ('bahkan', 0.6610272526741028), ('apabila', 0.6437281370162964), ('yang', 0.6431136131286621)]"
5,bila,"[('jika', 0.9518586993217468), ('apabila', 0.9310479164123535), ('bilamana', 0.6877545118331909), ('kalau', 0.68586665391922), ('ketika', 0.6745288372039795), ('seharusnya', 0.6161591410636902), ('maka', 0.6037688255310059), ('yang', 0.6026166677474976), ('apakah', 0.599327027797699), ('karena', 0.5992279052734375)]"
5,apabila,"[('jika', 0.9406362175941467), ('bila', 0.9310479164123535), ('bilamana', 0.7207133769989014), ('ketika', 0.6908754110336304), ('maka', 0.6849659085273743), ('kalau', 0.6799114942550659), ('sehingga', 0.6437281370162964), ('seharusnya', 0.6393774747848511), ('apakah', 0.6384732723236084), ('karena', 0.6280331611633301)]"
5,kalau,"[('jika', 0.7185066938400269), ('bahwa', 0.7164828777313232), ('bila', 0.6858665943145752), ('kenapa', 0.6801052689552307), ('apabila', 0.6799114942550659), ('apakah', 0.667824923992157), ('padahal', 0.6450315713882446), ('kalo', 0.6348332166671753), ('ternyata', 0.6202278137207031), ('mengapa', 0.6155171990394592)]"
5,ketika,"[('saat', 0.7700065970420837), ('setelah', 0.7436483502388), ('sewaktu', 0.7010225653648376), ('sebelum', 0.692713737487793), ('apabila', 0.6908754110336304), ('bila', 0.6745287775993347), ('jika', 0.6726842522621155), ('dimana', 0.6483676433563232), ('pun', 0.6237393617630005), ('tatkala', 0.6201381683349609)]"
5,bilamana,"[('apabila', 0.7207134366035461), ('bila', 0.6877544522285461), ('jika', 0.6601458787918091), ('jikalau', 0.6571261286735535), ('sekiranya', 0.5886010527610779), ('hendaknya', 0.5880253911018372), ('asalkan', 0.565007746219635), ('apakah', 0.5588182210922241), ('mesti', 0.549560010433197), ('haruslah', 0.5439974665641785)]"
5,seharusnya,"[('harus', 0.6806027293205261), ('jika', 0.6591351628303528), ('semestinya', 0.6474766731262207), ('akan', 0.645561695098877), ('boleh', 0.6407210826873779), ('apabila', 0.6393774151802063), ('sebaiknya', 0.6379902958869934), ('mesti', 0.6312277913093567), ('bila', 0.6161590814590454), ('sepenuhnya', 0.6145256757736206)]"
5,apakah,"[('bagaimana', 0.6833317279815674), ('kalau', 0.6678250432014465), ('jika', 0.6574022769927979), ('mengapa', 0.6385989785194397), ('apabila', 0.6384732127189636), ('tidaknya', 0.6366412043571472), ('bahwa', 0.6240564584732056), ('bila', 0.5993269085884094), ('apa', 0.593626081943512), ('kenapa', 0.5895440578460693)]"
5,karena,"[('sebab', 0.7499040961265564), ('sehingga', 0.7448127269744873), ('dikarenakan', 0.7197169065475464), ('lantaran', 0.6680543422698975), ('karenanya', 0.6645912528038025), ('meskipun', 0.6620283722877502), ('jika', 0.6501315236091614), ('justru', 0.6320558190345764), ('namun', 0.6300827860832214), ('apabila', 0.6280331611633301)]"
5,maka,"[('sehingga', 0.7951492071151733), ('apabila', 0.6849659085273743), ('tetapi', 0.6752519607543945), ('sebab', 0.6567777991294861), ('jika', 0.6484017968177795), ('namun', 0.6363634467124939), ('karena', 0.6205284595489502), ('supaya', 0.6120274662971497), ('bila', 0.6037687659263611), ('agar', 0.5783073306083679)]"
5,yang,"[('tersebut', 0.6873170137405396), ('dan', 0.6800900101661682), ('yg', 0.6629283428192139), ('ini', 0.6542455554008484), ('sehingga', 0.6431136131286621), ('jika', 0.6427487134933472), ('mungkin', 0.6042029857635498), ('apabila', 0.60323166847229), ('bila', 0.6026166677474976), ('karena', 0.5955454707145691)]"
5,malah,"[('justru', 0.8540207147598267), ('pun', 0.6652654409408569), ('akhirnya', 0.6347030997276306), ('enggan', 0.633695125579834), ('terpaksa', 0.6325723528862), ('ternyata', 0.6267731785774231), ('lantas', 0.6217133402824402), ('malahan', 0.6062667369842529), ('untungnya', 0.5980662107467651), ('segera', 0.5980625152587891)]"
5,karena,"[('sebab', 0.7499040961265564), ('sehingga', 0.7448127269744873), ('dikarenakan', 0.7197169065475464), ('lantaran', 0.6680543422698975), ('karenanya', 0.6645912528038025), ('meskipun', 0.6620283722877502), ('jika', 0.6501315236091614), ('justru', 0.6320558190345764), ('namun', 0.6300827860832214), ('apabila', 0.6280331611633301)]"
5,ternyata,"[('rupanya', 0.6929246187210083), ('sebenarnya', 0.6543123722076416), ('justru', 0.6270498633384705), ('malah', 0.6267731785774231), ('sayangnya', 0.6255099177360535), ('kalau', 0.6202278733253479), ('padahal', 0.6078455448150635), ('karena', 0.6021936535835266), ('sepertinya', 0.5933095812797546), ('kaget', 0.5912716388702393)]"
5,pun,"[('malah', 0.6652654409408569), ('justru', 0.6248181462287903), ('ketika', 0.6237394213676453), ('sehingga', 0.6218327283859253), ('saja', 0.6202734112739563), ('akhirnya', 0.6176331639289856), ('akan', 0.6096243858337402), ('bahkan', 0.5939214825630188), ('apabila', 0.5932868123054504), ('lagi', 0.5919668078422546)]"
5,cenderung,"[('kecenderungan', 0.6993625164031982), ('agak', 0.6606141328811646), ('seringkali', 0.6200058460235596), ('sebaliknya', 0.6126114726066589), ('sifatnya', 0.609302282333374), ('justru', 0.6075422167778015), ('daripada', 0.5976056456565857), ('sikap', 0.5805120468139648), ('bukannya', 0.5715926289558411), ('perilakunya', 0.5697408318519592)]"
5,rupanya,"[('ternyata', 0.6929246783256531), ('agaknya', 0.6433793902397156), ('sepertinya', 0.6092142462730408), ('tampaknya', 0.6018717288970947), ('justru', 0.5904564261436462), ('kalau', 0.5705475211143494), ('sebenarnya', 0.5691139698028564), ('kelihatannya', 0.5659793615341187), ('sebetulnya', 0.5646088123321533), ('sesungguhnya', 0.5619128942489624)]"
5,selalu,"[('senantiasa', 0.7201271653175354), ('tetap', 0.6350654363632202), ('harus', 0.6093809008598328), ('seringkali', 0.5998854637145996), ('justru', 0.5897522568702698), ('jika', 0.5888642072677612), ('semuanya', 0.5814502835273743), ('terus', 0.5727742910385132), ('seharusnya', 0.5704492330551147), ('kebaikan', 0.5618258714675903)]"
5,sebaliknya,"[('cenderung', 0.6126114726066589), ('jika', 0.6093072295188904), ('bahkan', 0.6045854091644287), ('bukannya', 0.5893422961235046), ('justru', 0.5824767351150513), ('namun', 0.5637710690498352), ('negatif', 0.5582205057144165), ('meskipun', 0.55427485704422), ('sehingga', 0.5538939833641052), ('apabila', 0.553459107875824)]"
5,sehingga,"[('maka', 0.7951491475105286), ('karena', 0.7448126077651978), ('agar', 0.736370861530304), ('supaya', 0.7284421920776367), ('namun', 0.7163538336753845), ('akibatnya', 0.6779147386550903), ('tetapi', 0.6778839826583862), ('bahkan', 0.6610272526741028), ('apabila', 0.6437281370162964), ('yang', 0.6431136131286621)]"
5,bukannya,"[('bukan', 0.5971941351890564), ('sebaliknya', 0.5893423557281494), ('justru', 0.5767276883125305), ('harus', 0.573190450668335), ('malah', 0.571790337562561), ('cenderung', 0.5715926289558411), ('jika', 0.5616466999053955), ('seharusnya', 0.5596900582313538), ('seringkali', 0.5571016073226929), ('tanpa', 0.5401320457458496)]"
5,tetapi,"[('namun', 0.8938544988632202), ('tapi', 0.8644949197769165), ('meskipun', 0.6979385614395142), ('sehingga', 0.6778839230537415), ('maka', 0.6752519011497498), ('melainkan', 0.6665272116661072), ('walaupun', 0.6587032675743103), ('bagaimanapun', 0.6099457740783691), ('mungkin', 0.5973723530769348), ('meski', 0.5953308343887329)]"
5,tapi,"[('namun', 0.8680643439292908), ('tetapi', 0.864494800567627), ('meskipun', 0.6835007071495056), ('walaupun', 0.6642646193504333), ('meski', 0.6562373042106628), ('padahal', 0.6481873989105225), ('walau', 0.6321762800216675), ('apalagi', 0.6315833926200867), ('bahkan', 0.6304008960723877), ('bagaimanapun', 0.6229403018951416)]"
5,meskipun,"[('walaupun', 0.9489130973815918), ('meski', 0.9204537272453308), ('walau', 0.8308085799217224), ('namun', 0.8266369700431824), ('kendati', 0.7267175316810608), ('tetapi', 0.6979385614395142), ('sekalipun', 0.6918760538101196), ('tapi', 0.6835008263587952), ('karena', 0.662028431892395), ('sehingga', 0.6265038251876831)]"
5,walaupun,"[('meskipun', 0.948913037776947), ('meski', 0.9423906803131104), ('walau', 0.8871186375617981), ('namun', 0.7748280763626099), ('kendati', 0.7485862374305725), ('sekalipun', 0.7218368053436279), ('tapi', 0.6642646789550781), ('padahal', 0.6592531204223633), ('tetapi', 0.6587031483650208), ('karena', 0.6191758513450623)]"
5,meski,"[('walaupun', 0.9423907995223999), ('meskipun', 0.9204537868499756), ('walau', 0.8891881704330444), ('kendati', 0.7586235404014587), ('namun', 0.7478144764900208), ('sekalipun', 0.7034392356872559), ('tapi', 0.6562373042106628), ('padahal', 0.6366620659828186), ('karena', 0.601770281791687), ('tetapi', 0.5953308343887329)]"
5,sehingga,"[('maka', 0.7951491475105286), ('karena', 0.7448126077651978), ('agar', 0.736370861530304), ('supaya', 0.7284421920776367), ('namun', 0.7163538336753845), ('akibatnya', 0.6779147386550903), ('tetapi', 0.6778839826583862), ('bahkan', 0.6610272526741028), ('apabila', 0.6437281370162964), ('yang', 0.6431136131286621)]"
5,walau,"[('meski', 0.8891881108283997), ('walaupun', 0.8871186375617981), ('meskipun', 0.8308084607124329), ('kendati', 0.7962273955345154), ('sekalipun', 0.7355701327323914), ('biarpun', 0.661163866519928), ('namun', 0.6556862592697144), ('tapi', 0.6321763396263123), ('kendatipun', 0.6271967887878418), ('padahal', 0.6196807622909546)]"
5,bahkan,"[('sehingga', 0.6610273122787476), ('namun', 0.649656355381012), ('apalagi', 0.635033130645752), ('tapi', 0.6304008364677429), ('sebaliknya', 0.6045853495597839), ('pun', 0.5939213633537292), ('tetapi', 0.5901260375976562), ('meskipun', 0.5830441117286682), ('sekalipun', 0.5788463950157166), ('walaupun', 0.5625858306884766)]"
5,maka,"[('sehingga', 0.7951492071151733), ('apabila', 0.6849659085273743), ('tetapi', 0.6752519607543945), ('sebab', 0.6567777991294861), ('jika', 0.6484017968177795), ('namun', 0.6363634467124939), ('karena', 0.6205284595489502), ('supaya', 0.6120274662971497), ('bila', 0.6037687659263611), ('agar', 0.5783073306083679)]"
5,karena,"[('sebab', 0.7499040961265564), ('sehingga', 0.7448127269744873), ('dikarenakan', 0.7197169065475464), ('lantaran', 0.6680543422698975), ('karenanya', 0.6645912528038025), ('meskipun', 0.6620283722877502), ('jika', 0.6501315236091614), ('justru', 0.6320558190345764), ('namun', 0.6300827860832214), ('apabila', 0.6280331611633301)]"
5,jika,"[('bila', 0.951858639717102), ('apabila', 0.9406362175941467), ('kalau', 0.7185067534446716), ('ketika', 0.6726841926574707), ('bilamana', 0.6601459980010986), ('seharusnya', 0.6591350436210632), ('apakah', 0.6574022769927979), ('karena', 0.6501315236091614), ('maka', 0.6484017968177795), ('yang', 0.6427487730979919)]"
5,bila,"[('jika', 0.9518586993217468), ('apabila', 0.9310479164123535), ('bilamana', 0.6877545118331909), ('kalau', 0.68586665391922), ('ketika', 0.6745288372039795), ('seharusnya', 0.6161591410636902), ('maka', 0.6037688255310059), ('yang', 0.6026166677474976), ('apakah', 0.599327027797699), ('karena', 0.5992279052734375)]"
5,bilamana,"[('apabila', 0.7207134366035461), ('bila', 0.6877544522285461), ('jika', 0.6601458787918091), ('jikalau', 0.6571261286735535), ('sekiranya', 0.5886010527610779), ('hendaknya', 0.5880253911018372), ('asalkan', 0.565007746219635), ('apakah', 0.5588182210922241), ('mesti', 0.549560010433197), ('haruslah', 0.5439974665641785)]"
5,ketika,"[('saat', 0.7700065970420837), ('setelah', 0.7436483502388), ('sewaktu', 0.7010225653648376), ('sebelum', 0.692713737487793), ('apabila', 0.6908754110336304), ('bila', 0.6745287775993347), ('jika', 0.6726842522621155), ('dimana', 0.6483676433563232), ('pun', 0.6237393617630005), ('tatkala', 0.6201381683349609)]"
5,maka,"[('sehingga', 0.7951492071151733), ('apabila', 0.6849659085273743), ('tetapi', 0.6752519607543945), ('sebab', 0.6567777991294861), ('jika', 0.6484017968177795), ('namun', 0.6363634467124939), ('karena', 0.6205284595489502), ('supaya', 0.6120274662971497), ('bila', 0.6037687659263611), ('agar', 0.5783073306083679)]"
5,kalau,"[('jika', 0.7185066938400269), ('bahwa', 0.7164828777313232), ('bila', 0.6858665943145752), ('kenapa', 0.6801052689552307), ('apabila', 0.6799114942550659), ('apakah', 0.667824923992157), ('padahal', 0.6450315713882446), ('kalo', 0.6348332166671753), ('ternyata', 0.6202278137207031), ('mengapa', 0.6155171990394592)]"
5,sehingga,"[('maka', 0.7951491475105286), ('karena', 0.7448126077651978), ('agar', 0.736370861530304), ('supaya', 0.7284421920776367), ('namun', 0.7163538336753845), ('akibatnya', 0.6779147386550903), ('tetapi', 0.6778839826583862), ('bahkan', 0.6610272526741028), ('apabila', 0.6437281370162964), ('yang', 0.6431136131286621)]"
5,seharusnya,"[('harus', 0.6806027293205261), ('jika', 0.6591351628303528), ('semestinya', 0.6474766731262207), ('akan', 0.645561695098877), ('boleh', 0.6407210826873779), ('apabila', 0.6393774151802063), ('sebaiknya', 0.6379902958869934), ('mesti', 0.6312277913093567), ('bila', 0.6161590814590454), ('sepenuhnya', 0.6145256757736206)]"
5,apakah,"[('bagaimana', 0.6833317279815674), ('kalau', 0.6678250432014465), ('jika', 0.6574022769927979), ('mengapa', 0.6385989785194397), ('apabila', 0.6384732127189636), ('tidaknya', 0.6366412043571472), ('bahwa', 0.6240564584732056), ('bila', 0.5993269085884094), ('apa', 0.593626081943512), ('kenapa', 0.5895440578460693)]"
5,karena,"[('sebab', 0.7499040961265564), ('sehingga', 0.7448127269744873), ('dikarenakan', 0.7197169065475464), ('lantaran', 0.6680543422698975), ('karenanya', 0.6645912528038025), ('meskipun', 0.6620283722877502), ('jika', 0.6501315236091614), ('justru', 0.6320558190345764), ('namun', 0.6300827860832214), ('apabila', 0.6280331611633301)]"
5,disamping,"[('selain', 0.8526421785354614), ('samping', 0.6544132232666016), ('kala', 0.5593560338020325), ('sementara', 0.5216653347015381), ('semacam', 0.4924849569797516), ('dikala', 0.4343976378440857), ('sebabnya', 0.4275217354297638), ('sebab', 0.41561469435691833), ('semenatara', 0.40032339096069336), ('saat', 0.3902049660682678)]"
5,samping,"[('selain', 0.6822804808616638), ('disamping', 0.6544132828712463), ('sampingnya', 0.5767021775245667), ('sementara', 0.5634675025939941), ('bawahnya', 0.5278676152229309), ('sebelahnya', 0.5271095037460327), ('dalamnya', 0.5032762289047241), ('semacam', 0.5009057521820068), ('atasnya', 0.4982474446296692), ('mana', 0.497820645570755)]"
5,sementara,"[('sedangkan', 0.6645538806915283), ('saat', 0.6398103833198547), ('selain', 0.6393873691558838), ('ketika', 0.5934101343154907), ('karena', 0.5716542601585388), ('samping', 0.5634675621986389), ('tetapi', 0.5390990376472473), ('namun', 0.5342879891395569), ('meskipun', 0.5301047563552856), ('setelah', 0.5277387499809265)]"
5,kala,"[('selain', 0.6017579436302185), ('dikala', 0.5983145833015442), ('saat', 0.5658323764801025), ('disamping', 0.559356153011322), ('sementara', 0.5101005434989929), ('semacam', 0.49727463722229004), ('pulalah', 0.46851176023483276), ('sebabnya', 0.4628579318523407), ('samping', 0.4610133171081543), ('semenjak', 0.4599686861038208)]"
5,semacam,"[('selain', 0.5654506087303162), ('sementara', 0.5109012126922607), ('samping', 0.5009058117866516), ('sendiri', 0.4979182183742523), ('kala', 0.4972746968269348), ('sebab', 0.4947909712791443), ('karena', 0.49431633949279785), ('disamping', 0.49248504638671875), ('sebabnya', 0.4871104657649994), ('tersendiri', 0.4605694115161896)]"
5,saat,"[('ketika', 0.7700065970420837), ('sementara', 0.63981032371521), ('setelah', 0.5713344812393188), ('kala', 0.5658323764801025), ('disaat', 0.5616037249565125), ('sewaktu', 0.5065683126449585), ('dimana', 0.5042053461074829), ('akhirnya', 0.5013895630836487), ('karena', 0.5012362003326416), ('waktu', 0.48490312695503235)]"
5,sebab,"[('karena', 0.7499041557312012), ('karenanya', 0.6683523654937744), ('maka', 0.6567777395248413), ('sebabnya', 0.6441260576248169), ('sehingga', 0.6030629277229309), ('padahal', 0.5961336493492126), ('kerana', 0.5817728042602539), ('sekiranya', 0.5561774969100952), ('apabila', 0.5491278767585754), ('rupanya', 0.5489353537559509)]"
5,karena,"[('sebab', 0.7499040961265564), ('sehingga', 0.7448127269744873), ('dikarenakan', 0.7197169065475464), ('lantaran', 0.6680543422698975), ('karenanya', 0.6645912528038025), ('meskipun', 0.6620283722877502), ('jika', 0.6501315236091614), ('justru', 0.6320558190345764), ('namun', 0.6300827860832214), ('apabila', 0.6280331611633301)]"
5,sebabnya,"[('sebab', 0.6441260576248169), ('mengapa', 0.5530944466590881), ('kenapa', 0.5512217879295349), ('karena', 0.5035334229469299), ('kerana', 0.4983302354812622), ('sukacitaku', 0.4930630028247833), ('jadilah', 0.48847121000289917), ('semacam', 0.487110435962677), ('agaknya', 0.4809975028038025), ('pulalah', 0.4731866121292114)]"
5,sendiri,"[('sementara', 0.5099039077758789), ('tersendiri', 0.5003058910369873), ('semacam', 0.49791815876960754), ('semuanya', 0.4817749857902527), ('karena', 0.4803190529346466), ('dan', 0.4797784984111786), ('yang', 0.4766435921192169), ('semua', 0.4699867069721222), ('sebab', 0.46986687183380127), ('sebenarnya', 0.45819661021232605)]"
5,selain,"[('disamping', 0.8526422381401062), ('samping', 0.6822804808616638), ('sementara', 0.639387309551239), ('kala', 0.6017578840255737), ('semacam', 0.5654506683349609), ('saat', 0.4733080267906189), ('sebab', 0.46151095628738403), ('karena', 0.41595718264579773), ('sebabnya', 0.4103890359401703), ('sendiri', 0.40863174200057983)]"
5,samping,"[('selain', 0.6822804808616638), ('disamping', 0.6544132828712463), ('sampingnya', 0.5767021775245667), ('sementara', 0.5634675025939941), ('bawahnya', 0.5278676152229309), ('sebelahnya', 0.5271095037460327), ('dalamnya', 0.5032762289047241), ('semacam', 0.5009057521820068), ('atasnya', 0.4982474446296692), ('mana', 0.497820645570755)]"
5,kala,"[('selain', 0.6017579436302185), ('dikala', 0.5983145833015442), ('saat', 0.5658323764801025), ('disamping', 0.559356153011322), ('sementara', 0.5101005434989929), ('semacam', 0.49727463722229004), ('pulalah', 0.46851176023483276), ('sebabnya', 0.4628579318523407), ('samping', 0.4610133171081543), ('semenjak', 0.4599686861038208)]"
5,sementara,"[('sedangkan', 0.6645538806915283), ('saat', 0.6398103833198547), ('selain', 0.6393873691558838), ('ketika', 0.5934101343154907), ('karena', 0.5716542601585388), ('samping', 0.5634675621986389), ('tetapi', 0.5390990376472473), ('namun', 0.5342879891395569), ('meskipun', 0.5301047563552856), ('setelah', 0.5277387499809265)]"
5,semacam,"[('selain', 0.5654506087303162), ('sementara', 0.5109012126922607), ('samping', 0.5009058117866516), ('sendiri', 0.4979182183742523), ('kala', 0.4972746968269348), ('sebab', 0.4947909712791443), ('karena', 0.49431633949279785), ('disamping', 0.49248504638671875), ('sebabnya', 0.4871104657649994), ('tersendiri', 0.4605694115161896)]"
5,dikala,"[('kala', 0.5983144640922546), ('disaat', 0.5604405999183655), ('tatkala', 0.5491211414337158), ('diwaktu', 0.5173119306564331), ('nunggu', 0.5063475370407104), ('dilarikannya', 0.49662408232688904), ('selepas', 0.4944787323474884), ('sehabis', 0.4855921268463135), ('pulalah', 0.45981258153915405), ('dizaman', 0.44740551710128784)]"
5,sebabnya,"[('sebab', 0.6441260576248169), ('mengapa', 0.5530944466590881), ('kenapa', 0.5512217879295349), ('karena', 0.5035334229469299), ('kerana', 0.4983302354812622), ('sukacitaku', 0.4930630028247833), ('jadilah', 0.48847121000289917), ('semacam', 0.487110435962677), ('agaknya', 0.4809975028038025), ('pulalah', 0.4731866121292114)]"
5,sebab,"[('karena', 0.7499041557312012), ('karenanya', 0.6683523654937744), ('maka', 0.6567777395248413), ('sebabnya', 0.6441260576248169), ('sehingga', 0.6030629277229309), ('padahal', 0.5961336493492126), ('kerana', 0.5817728042602539), ('sekiranya', 0.5561774969100952), ('apabila', 0.5491278767585754), ('rupanya', 0.5489353537559509)]"
5,semenatara,"[('kala', 0.44600775837898254), ('disamping', 0.40032342076301575), ('dipersalin', 0.39082860946655273), ('dikala', 0.3906010389328003), ('sealin', 0.3850293755531311), ('sukacitaku', 0.3782592713832855), ('tatepeira', 0.37636798620224), ('selain', 0.3652394711971283), ('pulalah', 0.3645637035369873), ('dizaman', 0.3642590045928955)]"
5,saat,"[('ketika', 0.7700065970420837), ('sementara', 0.63981032371521), ('setelah', 0.5713344812393188), ('kala', 0.5658323764801025), ('disaat', 0.5616037249565125), ('sewaktu', 0.5065683126449585), ('dimana', 0.5042053461074829), ('akhirnya', 0.5013895630836487), ('karena', 0.5012362003326416), ('waktu', 0.48490312695503235)]"
5,atasnya,"[('bawahnya', 0.8448233604431152), ('tengahnya', 0.7319551706314087), ('sampingnya', 0.6953515410423279), ('dalamnya', 0.6448304653167725), ('atas', 0.6384925842285156), ('sebelahnya', 0.6341869235038757), ('dadanya', 0.6233149170875549), ('luarnya', 0.622275710105896), ('sisinya', 0.613082766532898), ('sekelilingnya', 0.6021977066993713)]"
5,sebelahnya,"[('sampingnya', 0.6917725205421448), ('bawahnya', 0.6583995819091797), ('atasnya', 0.634186863899231), ('dekatnya', 0.6172783970832825), ('tengahnya', 0.6078005433082581), ('hadapannya', 0.6027870774269104), ('pelataran', 0.6022218465805054), ('balkon', 0.5935742259025574), ('sekelilingnya', 0.5923016667366028), ('pinggir', 0.5875266194343567)]"
5,bawahnya,"[('atasnya', 0.84482342004776), ('tengahnya', 0.7576633095741272), ('luarnya', 0.6729320883750916), ('sampingnya', 0.6687567234039307), ('bawah', 0.668509304523468), ('sebelahnya', 0.6583995223045349), ('sisinya', 0.6335011124610901), ('punggungnya', 0.6272851824760437), ('dalamnya', 0.627200722694397), ('sekelilingnya', 0.6252532005310059)]"
5,hadapannya,"[('hadapan', 0.6691849231719971), ('sampingnya', 0.6314387917518616), ('sanalah', 0.6266086101531982), ('kamarnya', 0.6102614998817444), ('sebelahnya', 0.6027870178222656), ('sana', 0.6020556092262268), ('istananya', 0.5907791256904602), ('apartemennya', 0.5835527181625366), ('atasnya', 0.5744554400444031), ('rumahnya', 0.5492204427719116)]"
5,punggungnya,"[('dadanya', 0.8468170762062073), ('lehernya', 0.8464189767837524), ('lengannya', 0.794104278087616), ('kepalanya', 0.7834137678146362), ('ekornya', 0.7772637605667114), ('bahunya', 0.775248646736145), ('dahi', 0.7586579918861389), ('leher', 0.7570406794548035), ('perutnya', 0.7431831359863281), ('hidungnya', 0.7397419810295105)]"
5,dadanya,"[('lehernya', 0.8757491707801819), ('punggungnya', 0.8468170762062073), ('kepalanya', 0.8169054388999939), ('lengannya', 0.8125566244125366), ('perutnya', 0.7988046407699585), ('dahi', 0.7780904769897461), ('bahunya', 0.7765937447547913), ('hidungnya', 0.7727915644645691), ('leher', 0.7660138010978699), ('mulutnya', 0.7623168230056763)]"
5,tengahnya,"[('bawahnya', 0.757663369178772), ('atasnya', 0.7319551706314087), ('luarnya', 0.6570703983306885), ('pangkalnya', 0.647518515586853), ('ujungnya', 0.6343628764152527), ('tepinya', 0.6343350410461426), ('pinggirnya', 0.6223520040512085), ('belakangnya', 0.618800699710846), ('lekukan', 0.6148695349693298), ('lekuk', 0.6104913353919983)]"
5,sekelilingnya,"[('sekeliling', 0.7635049819946289), ('sekitarnya', 0.63229900598526), ('bawahnya', 0.6252531409263611), ('atasnya', 0.6021977066993713), ('sebelahnya', 0.592301607131958), ('disekitarnya', 0.5870200395584106), ('sampingnya', 0.5828408002853394), ('dalamnya', 0.5673825144767761), ('dekatnya', 0.561326801776886), ('bebatuan', 0.5532896518707275)]"
5,samping,"[('selain', 0.6822804808616638), ('disamping', 0.6544132828712463), ('sampingnya', 0.5767021775245667), ('sementara', 0.5634675025939941), ('bawahnya', 0.5278676152229309), ('sebelahnya', 0.5271095037460327), ('dalamnya', 0.5032762289047241), ('semacam', 0.5009057521820068), ('atasnya', 0.4982474446296692), ('mana', 0.497820645570755)]"
5,dalamnya,"[('didalamnya', 0.7001765370368958), ('sini', 0.6701341867446899), ('atasnya', 0.6448304057121277), ('mana', 0.637772262096405), ('bawahnya', 0.6272006630897522), ('antaranya', 0.580620527267456), ('sana', 0.5798560976982117), ('sampingnya', 0.5757265686988831), ('sekelilingnya', 0.5673825144767761), ('dalam', 0.5653989315032959)]"
5,sedangkan,"[('sementara', 0.6645539402961731), ('maka', 0.5488855838775635), ('sehingga', 0.5405811667442322), ('tetapi', 0.5254537463188171), ('yang', 0.5167858004570007), ('atau', 0.49640268087387085), ('adapun', 0.49063175916671753), ('namun', 0.4872501790523529), ('padahal', 0.4788563847541809), ('dan', 0.47111961245536804)]"
